id,X6.azauracil.50ug.mL.3,Cadmium_Chloride.75uM.2,Caffeine.15mM.2,Cobalt_Chloride.2mM.2,Congo_Red.75ug.mL.3,Copper_Sulfate..1,Diamide.1.5mM.3,EGTA.5mM.3,EtOH..1,EtOH_Glucose..1,Fluconazole.100uM.2,Formamide.2..2,Fructose..1,Galactose..1,Glycerol..1,Lactate..1,Lithium_Chloride.100mM.2,Magnesium_Chloride..1,Maltose..1,Manganese_Sulfate..1,Mannose..1,Methotrexate.0.4mM.2,Neomycin.5mg.mL.2,Paraquat.0.75mM.3,Raffinose..1,SDS.0.075..3,Sorbitol.1.5M.2,Sucrose..1,Trehalose..1,Tunicamycin.3uM.3,Xylose..1,YNB..1,YNB.ph3.1,YNB.ph8.1,YPD..1,YPD.15.1,YPD..2,YPD..3,YPD.37.1,Zeocin.25ug.mL.3
A01_68,-0.971585,6.7465395,13.50812,-8.30735,-2.240415,-4.1168195,-3.880612,-24.230628,-0.60884,-3.3580275,5.54119,0.809988,-2.747622,-0.2156895,-2.91296,-2.3562765,11.0148,-3.627923,6.276515,4.789305,-1.5117575,-2.776555,-9.4206305,5.441036,1.760837,5.05448,0.670874,-3.61569,-2.1306315,-0.209365,-2.16931,41.7,-0.78839025,-0.13444,52.18,0.5084815,56.33,57.105,-0.335615,7.95111
A01_69,-0.550591,5.0786825,-4.2569,2.561975,3.05228,0.402597,0.4333625,6.4833565,-0.5026325,0.134116,3.599185,0.179327,2.0513405,1.886475,-3.12155,-2.751131,5.01765,-0.624869,9.593765,7.61007,1.0530565,-3.943005,4.1195475,0.2779915,0.011981,8.545106,0.471438,0.586295,-2.275378,5.575795,-1.495785,43.705,-1.4553076,1.063775,57.665,1.9390445,58.74,59.985,6.232975,12.210995
A01_70,0.6827995,6.8029675,3.66847,2.39952,-0.54066,1.341714,0.2905565,-0.485427,2.5133385,1.5744835,7.592275,5.804724,0.85162,1.795989,-0.114285,-0.0397795,-13.02135,0.8637115,-9.239505,-6.77176,-0.3471255,-0.46758,-16.066505,2.3066975,2.586566,8.710512,4.567546,0.929675,0.1231305,6.024145,0.015555,44.225,1.37749325,2.43809,54.82,6.072065,58.585,61.74,-4.165465,10.66477
A01_71,2.855619,8.0816185,-11.13454,6.030315,3.43227,4.200739,3.271561,-8.0091405,3.0299115,1.2796505,5.24961,0.149231,0.828959,3.5532905,1.10143,0.3863495,1.1095,3.04565,11.80702,-2.78179,1.5565355,-2.58259,-7.181185,-1.470311,2.2237855,13.6071235,1.947458,1.38783,1.7951405,-0.61347,0.973895,45.445,-1.6039356,0.576765,58.305,3.103967,61.975,63.92,6.517445,-0.23806
A01_72,0.873044,-18.206144,-5.981205,-8.867705,2.6458,3.547996,-0.4995305,2.621524,1.1729725,0.6346725,-9.6866,-0.653373,0.5630315,-1.6973645,-0.43406,0.0170385,-8.13665,2.5207825,-0.85792,0.84747,0.502353,3.255225,1.146361,-2.833262,-4.0687155,-12.44777,-0.3037105,0.06642,0.521026,-2.03795,-0.0438200000000001,42.3,-0.80960195,0.325535,56.86,-4.95017,61.85,64.15,-5.75622,-15.63938
A01_73,5.159591,-11.560566,-6.295255,5.51471,6.366,6.2314325,5.2461575,6.7505385,1.5110115,5.9538975,5.904875,3.201238,4.496957,1.5567415,4.33258,4.296905,-5.9127,5.610786,-8.628185,0.41249,4.381185,2.615925,0.8637595,8.6489925,2.692072,-0.8513365,-2.0121055,5.37171,5.355446,6.525545,3.69173,47.6,-0.9983262,-0.50466,62.705,-2.9044725,65.605,65.75,8.436225,-7.72899
A01_74,4.773988,-6.2979195,12.92345,9.94543,1.548575,-1.639569,3.3214025,3.8125535,1.542976,1.2571695,4.232125,2.1366805,-0.6052815,0.102965,3.39622,2.2569745,8.8708,-0.744929,4.760485,2.434735,-0.346804,-1.67332,-1.319134,5.9096745,3.109049,6.936479,-1.732685,-2.396975,3.3355885,5.73665,2.15825,42.37,0.23644085,-0.20717,54.535,2.5610965,61.69,62.385,-6.96022,19.062365
A01_75,-1.7585465,20.446238,-2.42692,-1.304215,-2.20555,2.7937785,-1.2937015,-3.206059,1.8624645,0.211343,26.91217,0.6178385,0.208523,2.40399,2.416425,3.011706,8.1826,0.3188015,8.24775,-6.23866,3.130662,3.160785,4.833849,-4.4673295,3.718549,-1.268419,1.6792175,-1.08197,1.5952365,-5.52471,2.0497,43.145,-1.5932419,-1.193455,57.48,1.8302335,58.225,58.08,4.058845,-10.804925
A01_76,1.424416,4.1001005,7.15261,-6.95162,2.381855,-3.98956,2.407401,12.7103465,0.892613,1.8411335,-4.080615,0.9994925,2.49574,1.4625265,1.85816,2.14344,-19.2961,2.342972,8.451295,10.762035,0.950922,1.53296,6.8620025,5.3090985,1.6450795,13.249246,0.0845525,0.81812,0.7896065,-11.89785,0.64064,44.215,0.42844505,0.8698,57.53,5.441991,59.285,62.255,-3.24203,16.27274
A01_77,-3.3263725,-5.278769,-1.09181,2.488325,-5.52373,-5.577718,-3.971472,-2.02476,-0.723532,-3.6761585,0.5255,0.4940725,-4.784506,-3.3788875,-1.785895,0.2173395,-3.8816,-3.5196895,-12.56474,15.527705,-3.606039,6.463795,-18.549509,-8.703011,-1.7958895,-5.981707,3.0985435,-4.90293,-0.7921205,-8.22844,-1.314915,39.605,0.4580012,1.79,51.18,-2.5521755,54.57,55.805,-8.631025,-13.119615
A01_79,5.702434,-5.635861,0.012265,-5.09133,4.66654,6.9872995,5.8757245,16.3653015,5.625594,3.742128,1.12677,3.8639415,5.1658415,3.0707395,5.802655,4.178906,9.83335,6.347249,12.84749,-9.916075,6.495946,-1.90043,4.749628,-0.776735,4.5457775,-11.8202965,2.909193,4.0496,5.93891,4.728885,4.729745,46.07,0.8311687,-0.342465,61.105,6.7210125,64.57,63.74,9.83567,1.14577
A01_80,0.065231,-10.90844,15.18934,15.27218,-2.168985,-3.8407565,-1.373352,7.0146515,-2.1600945,-2.239632,26.96943,0.144755,-2.6908545,-3.8171,-1.481065,-1.7415805,17.3054,-4.65502,3.005565,-0.87431,-3.2680505,1.14443,-13.957775,-4.571356,-5.0585375,-1.009753,2.459274,-3.501735,-1.3891115,-3.69106,-2.279305,40.49,-0.47579995,0.441745,52.045,-2.655602,55.99,58.915,-7.946285,7.30789
A01_81,-3.39395,-6.0980505,-5.14704,-9.624605,-4.66156,-7.3527125,-4.178598,-8.839953,-0.793539,-3.7389585,-10.892555,1.3575355,-5.3406995,-2.973784,-2.58372,-1.5322745,-15.8062,-3.6910175,-13.591565,5.740595,-5.931647,-1.349845,-13.4034415,5.2738005,-3.9305385,3.536142,1.7957265,-6.34763,-0.8009775,1.88773,-2.00031,39.915,0.8446453,1.648545,50.375,-1.1325235,53.53,55.515,-11.17786,-4.96469
A01_82,-2.6728225,-11.158768,3.652905,1.61573,-1.203245,-1.4738905,-2.214596,2.1769545,-1.625085,-1.2932445,1.67459,-0.0411795,-1.018932,-1.8848605,-3.37955,-2.4020565,0.45215,-1.9986275,1.17345,2.77549,-1.096742,1.06109,2.2272565,0.8531195,-2.008874,-3.175089,2.338798,-3.389385,-2.0255725,2.18414,-2.326065,41.27,-2.1296941,-0.482745,55.12,-3.220636,58.16,58.01,2.62828,-8.81491
A01_83,-3.6255845,14.2254525,4.92029,4.059575,-3.686015,-2.987515,-3.4019835,-13.6544275,-3.917371,-2.9659765,7.82555,-0.072342,-3.254659,-3.922007,-1.46353,-2.854463,-10.34515,-3.8096195,3.660535,11.02248,-2.9005335,1.87762,-1.488624,-2.199852,-3.7960465,-2.001692,-2.1645055,-3.140445,-1.9504665,-2.51457,-2.280755,41.275,-1.36465505,-1.479935,52.025,-3.3009815,55.23,56.155,2.947705,-0.31339
A01_84,4.7088235,-21.6301025,-3.03904,-8.56425,1.12352,-0.1323865,2.0801985,-5.296492,-0.424657,0.776848,-7.67024,-1.80373,-0.5964535,-0.5807815,-0.147175,0.2108955,-6.3959,1.0885885,0.428145,0.486415,-0.276064,3.692345,4.369939,-3.7605125,-3.2210715,-2.460398,-0.4929615,0.669395,1.4417485,-8.31684,0.224605,43.465,-0.77637255,1.15818,55.925,-5.1526775,61.36,63.075,-4.777595,-10.294735
A01_85,3.0016705,6.1632675,-4.02173,-12.42806,0.747405,-3.1192885,0.202285,-23.256437,-3.168342,-0.6564285,-13.684445,0.242532,1.0743435,-4.447654,-1.412475,-1.1330835,-1.3698,-1.237255,1.387025,-1.261515,-2.920505,-1.23745,-0.405503,-2.014745,-5.275643,-1.018142,-2.6324885,-3.160845,-0.0202760000000002,-2.00477,0.19723,44.46,-1.15097045,-1.43562,57.61,-1.2690025,57.945,60.21,-4.127585,-14.56097
A01_86,0.3870145,-0.062713,-8.264185,6.109725,1.318925,5.5971665,3.181096,-13.8927835,3.982593,2.2365005,6.20136,-0.946073,5.2003195,2.289021,4.617585,4.886701,7.41545,4.33667,-7.492405,-4.096125,1.743505,4.56462,1.033913,1.629417,0.553216,-5.1254655,2.642986,0.4474,5.0043465,1.31904,3.49814,47.05,-1.70664585,-1.113035,60.995,-1.5235465,63.25,62.005,7.50591,-10.89569
A01_87,3.467985,0.718491,2.778705,-0.80614,4.23448,2.4758835,3.817895,19.6219165,1.824247,3.7048675,1.44891,4.3330125,4.9613555,2.569215,2.26698,0.4482395,10.13165,3.09277,9.82097,-4.332285,2.9657265,-2.118735,0.3662305,-0.7375865,0.638619,11.920607,-1.109129,2.966365,4.1855475,4.282215,2.685725,44.215,-0.02099415,1.07734,59.7,1.2279675,65.095,65.74,7.058735,13.544465
A01_88,-1.8610935,-3.878772,-0.263655,2.465795,-3.534715,-4.5614755,-3.797062,0.0628340000000001,-0.3826025,-4.174881,5.454055,2.489958,-2.603076,-4.0074935,0.00144,1.344353,-4.20295,-4.810963,2.694,-4.814485,-4.9229335,4.08031,6.59455,2.1243555,-3.711122,-1.3004555,0.630309,-6.07128,1.901741,-2.65296,1.063065,40.85,-1.1013181,0.227805,51.965,-3.4671935,54.31,56.38,-5.719325,1.95028
A01_89,4.499111,17.2492285,3.387055,22.71436,-0.107985,2.201817,3.131424,8.770108,3.4585175,0.0903944999999999,3.75332,2.786423,0.3425355,-0.1274225,1.607705,2.611392,11.6419,0.3558875,-8.317425,-3.944525,0.8620785,6.281235,3.832948,-5.822469,0.7714155,-0.1863575,6.2438965,-2.120015,4.357573,-1.85497,2.41232,44.76,-0.0215661,0.550955,55.14,4.154276,58.125,61.89,-4.28852,0.975755
A01_90,-3.66477,-2.075029,-3.54708,4.662885,-1.079695,-2.6964025,-1.3570905,2.459273,-1.107197,-0.583393,-3.11502,1.374066,-1.1762895,-1.3501575,0.66421,-0.2583385,2.62905,-2.2272025,3.5993,-1.57587,-2.2924105,-0.299895,-9.980255,-0.280158,-0.518673,-4.1313185,-3.202573,-0.20717,3.5892585,-1.08759,2.319985,43.46,-0.35558415,0.24153,54.425,-3.0342405,57.995,60.68,-5.07397,-5.113455
A01_91,3.6612075,14.244713,-14.66423,-6.741085,1.695825,2.238466,2.3410045,3.5386325,2.517677,3.333192,-3.682005,0.9181115,2.195265,0.4556795,3.15064,5.1577795,1.9942,3.939372,8.85096,-0.775875,1.6442385,3.03997,8.1362885,0.6174235,-1.7033875,-26.3088105,5.816878,0.38247,5.1660565,1.169535,2.007395,44.695,-1.71228325,1.74301,58.75,-1.9003085,61.865,63.81,-8.007095,-14.85107
A01_92,3.8207315,10.8597745,-6.774085,15.43787,1.27861,1.7555155,3.3403505,10.2629035,2.0467675,0.8892455,6.09283,4.1798,-0.6992085,0.5524195,2.66362,1.877038,7.5082,2.4397895,7.483175,-5.366805,-0.234315,2.831675,10.291423,2.386796,0.5339045,12.0242645,7.486656,-1.043455,5.1071275,3.561865,2.24518,44.885,-0.44803645,-0.737805,55.73,3.0642205,58.41,62.38,-4.91771,3.17313
A01_93,4.5174275,-20.090663,-10.626415,5.299045,4.301485,3.1640665,4.4482765,7.3855435,0.870427,3.471951,4.566775,0.837925,0.889443,3.072897,-0.43368,0.295411,1.43975,5.5702905,-10.10531,-10.50775,1.379502,-0.39977,4.641211,-4.0544435,-0.733758,12.0389255,2.2443125,3.29006,3.070004,-8.215175,1.609575,44.15,-1.50767385,-2.249095,60.325,1.8054645,63.88,65.15,7.32984,-14.05474
A01_94,-3.397668,14.9003275,7.30364,8.184125,-2.679615,-4.7301825,-2.5347465,6.5763565,-4.2927355,-2.5223895,-3.57095,3.9991725,-3.848164,-4.797992,-2.385375,-2.0518835,5.27285,-2.3299415,-0.98267,-9.803265,-5.057227,3.40005,-6.7442075,-0.5227605,-3.265606,6.895017,1.0733155,-5.21858,-0.494301,0.66868,-1.57314,42.385,-1.7318353,-0.0745899999999999,52.44,-2.3378785,56.865,57.925,-8.59725,6.88237
A01_95,1.4179855,-18.368249,-1.204085,-1.284685,5.79192,-0.235898,3.8246645,7.471988,0.245984,1.748985,-6.610445,-1.3996225,4.1739535,1.802266,2.76911,0.1338195,-11.3076,2.7902545,6.165275,-3.084445,1.953402,-4.342105,3.5225,-0.372154,-0.796017,8.976092,-0.9935,4.944515,4.190826,0.605755,1.749525,43.91,-0.0857504,0.94168,59.965,-1.3844725,61.965,64.495,8.420195,-5.583385
A01_96,-11.717263,-18.444819,3.36195,10.98685,-4.86891,-3.187414,-12.474311,-2.48568975,-4.2541805,-4.780511,-6.832,-4.666438,-4.522198,-5.842216,-2.92204,-3.4992485,-4.8088,-5.80821,-2.982105,-9.824895,-5.4967285,-1.51664,4.72962,-5.919779,-7.3668245,-13.95938,-6.636185,-3.37085,-0.0569075,-4.028905,-1.14916,38.65,0.82562315,2.410155,50.425,-8.4671985,52.45,49.965,-6.217465,-16.16264
A02_01,3.0999015,-9.57918,-10.69702,-1.32686,3.2554955,3.82701,1.702953,5.411858,-3.050072,1.3174315,-15.7461,-0.218895,4.0505155,1.478115,0.6880565,-0.881173,6.103675,1.515136,-15.92976,-0.0833550000000001,3.935262,1.383663,-1.1367655,-3.836312,-2.7388605,-1.389455,-4.8572865,4.237118,-0.3642175,4.81997,-0.30527,44.68,-1.42009205,0.463787,62.065,1.161925,61.62,63.085,4.87772,-0.541035
A02_02,-1.74175,11.396572,-9.9728575,-12.822805,-1.086149,-0.386655,-0.836033,1.619192,-0.256959,-0.6932545,-11.73255,0.520157,0.537122,0.4614625,1.252244,1.47875,-8.59126,-0.5476915,5.50009,9.11676,1.132585,-2.6770115,0.6139135,-4.8236685,-0.6515415,7.248965,-6.389671,3.251603,0.0992155,1.389605,1.38133,44.21,-0.7458685,-2.2276485,57.555,2.46942,57.285,57.315,3.242195,-15.196015
A02_03,4.977362,5.8445325,-4.495442,-7.09625,3.831462,1.77279,6.5136625,-22.50502,0.234046,1.266698,-10.0312,-0.6697195,0.868973,1.613632,-0.352221,-1.3311635,8.3388,1.454931,-12.365735,1.011555,1.362533,2.089487,-3.4735195,4.359726,-1.484159,3.290485,-3.353332,1.5385945,0.1450465,5.418555,0.029955,43.94,0.6182501,-0.520978,56.805,3.001245,61.135,64.37,-2.624165,15.5964
A02_04,1.4331205,11.90962,12.8725515,-12.5262,-0.6746725,-7.203735,2.117509,-21.559449,-1.7816715,-1.7018325,-12.21625,2.0653255,-1.835022,-2.4081505,-1.1971315,-2.8656405,-2.202225,-2.1083635,-1.19781,-2.175975,-1.1043225,-2.598003,-3.6007755,1.02186,-3.644928,7.732205,-5.505246,0.089977,-1.614166,7.07693,0.771825,43.605,-0.04260135,1.3062525,55.625,3.266165,58.135,60.935,-5.887455,16.759935
A02_05,0.7331325,-1.155587,-10.7018135,-7.85565,-3.1382785,0.946915,2.324452,-0.327465,2.1655985,-2.158072,-10.2823,2.1477825,-3.286411,-1.5088655,0.441551,2.5846455,-18.382765,-2.083216,2.2477,-1.3359,-1.7922975,0.8106295,-2.3565445,-2.961083,-1.191519,-4.93531,3.320449,-3.6223375,0.3025525,0.27691,-0.726965,41.8,-0.49704285,-0.764511,52.87,-3.35306,57.02,58.34,-7.41604,-15.6086
A02_06,3.023605,12.172482,-11.7818435,4.84965,2.283432,0.873865,2.0286125,8.285183,0.6998555,-0.00318300000000005,-2.4044,0.0621725,0.7571445,1.9983795,1.290621,0.3491625,-7.042465,1.176395,5.27619,-6.65603,1.4544465,-0.092604,8.960302,-0.03915,1.983229,12.397585,-0.674968,1.922625,1.464565,1.56064,1.424885,43.59,0.789391,2.593235,55.81,2.63641,60.385,62.73,-6.226775,6.685075
A02_07,6.871021,5.2262675,10.644225,-1.89234,4.3350855,3.32763,4.968124,11.264029,2.8525025,3.4750195,9.7517,-1.847635,3.09375,2.2811055,3.914103,1.726307,12.18955,3.6229615,-8.605705,2.49302,3.4184135,-3.891616,-4.326565,2.008279,2.9006005,-1.187795,0.6737775,1.6016295,2.521016,7.095255,1.494895,44.475,-1.0977374,-0.429929,59.165,-2.366845,62.79,63.91,0.296935,3.97774
A02_08,-0.0185270000000001,-1.4067725,-7.935343,1.662255,4.0910315,3.851065,1.2757115,11.4400005,2.960438,4.169077,2.9158,-0.985344,3.3211615,4.844819,4.7364315,3.7423015,-21.456665,3.463169,10.568085,-10.24797,3.46623,-2.911312,4.243272,2.7530415,3.5708895,5.299715,-7.0060455,5.776657,4.611969,7.351225,4.433985,45.88,-0.0718528,-0.660111,61.5,-2.443265,62.41,63.245,8.99479,11.40381
A02_09,-4.131389,-9.353788,-8.609454,-1.669705,-5.580037,-5.436815,-6.7050845,-1.7156215,-5.3117145,-4.2358395,1.32035,0.689761,-5.468218,-5.1985425,-3.456084,-3.8360945,-3.402445,-4.426657,-16.53773,-6.22899,-5.0632465,1.088647,3.535515,-5.088423,-4.3677165,-9.084155,-1.9284265,-3.9165485,-2.514863,-2.019685,-1.42934,40.33,-0.17447105,-0.400797,51.745,-4.70489,53.115,54.89,-6.549855,-1.7082
A02_10,2.891055,-5.067344,-14.3117095,-7.497795,0.061409,-1.01818,2.5838705,9.4388945,0.6352775,-0.052049,-3.5836,0.0308955,-1.46708,-2.064548,2.09127,1.09094,3.112955,-1.4839585,3.92357,-1.050695,-1.067713,-0.4257625,6.2920165,-2.5604525,-2.1115915,-0.37878,-0.5987425,-2.076875,1.542291,3.353895,1.44135,41.91,0.36325965,0.4190525,54.415,-3.03489,57.345,60.545,-5.20262,0.1245
A02_11,-5.771716,9.603888,-2.009785,-9.94519,-6.6714475,-11.141705,-7.880899,-8.834065,-5.611348,-7.928962,-8.20315,0.0604895,-9.0363625,-8.622818,-2.787346,-4.3079075,-13.69432,-7.720519,-2.17335,-8.839505,-9.7254215,-1.429564,-16.6948885,1.8481555,-5.149556,1.374635,-3.3106425,-4.936638,-3.3022815,-3.255065,-2.261655,38.29,-0.59777145,-1.351073,47.495,-4.81802,51.585,51.985,-8.7802,-1.51231
A02_12,4.90272,5.846502,0.6079355,-14.051085,1.147243,1.42127,3.2319815,-22.4914725,-1.784,1.3303915,0.26645,0.992148,0.171391,-1.8995815,-0.746004,-1.8091525,6.043095,0.762976,-15.30846,4.13661,1.7421305,3.938735,1.8093105,-2.630314,-2.8898285,-8.658015,-4.004543,0.193538,-0.5294095,-2.146805,-0.641555,41.71,-1.66450485,-1.52534,56.85,-4.080345,59.75,61.02,0.205345,-7.59794
A02_13,1.6150905,-6.391261,2.399345,0.859405,4.942988,8.19554,6.282413,19.094842,2.391474,5.5931735,4.79725,-0.738863,6.1123945,8.5736045,4.5127515,3.665615,-9.019095,4.97384,-8.07773,-10.48563,6.517405,-2.263467,0.105034,-0.1700035,4.919669,3.59871,-2.94611,7.1337005,4.881248,-1.47342,5.506945,47.82,0.515624,-0.609955,64.645,2.786035,63.635,64.23,10.241245,-12.735415
A02_14,1.8121135,7.4645775,-13.6679135,-12.56729,0.3568255,-1.0518,1.678213,-20.2198455,0.4344545,-1.2428065,-1.9052,-0.3834795,-0.8003255,1.0492335,-0.8957915,-1.9172435,9.10928,-0.4332495,1.0963,8.24347,-0.4311365,-1.981951,4.327239,2.70001,-0.906267,-1.80558,-0.4109935,-2.2599425,-0.9446545,-0.161825,-1.04263,42.65,0.0214036,0.1408585,55.32,0.115095,59.57,58.635,-5.06346,10.7669
A02_15,-2.6459885,-12.950085,0.630348,-12.632815,-2.019064,-4.392825,-1.712698,-2.990937,0.1154915,-2.076158,-5.7252,-1.4948145,-1.0374715,-0.236597,2.467451,2.4271565,-1.759945,-1.958377,5.215945,-10.23257,0.8695005,-2.3844875,-3.046158,1.147039,1.112487,9.79834,-2.5416995,0.4521905,0.603282,2.83351,0.44655,41.48,-0.28923115,-0.759783,55.32,1.23643,58.245,57.005,0.977575,3.279355
A02_16,2.344615,-6.6032605,-12.007024,2.05282,3.231553,6.399455,5.603901,1.53388,2.86041,2.8501175,8.11045,-2.462559,4.871055,4.585704,-0.239575,2.334535,5.07961,5.5973585,10.408345,-8.414005,4.4316165,0.1706605,2.5375445,2.8193495,4.65326,-1.214195,5.1215075,4.953104,1.3559485,-0.544135,0.69709,43.175,-0.692744,-0.757396,61.865,1.271395,63.155,62.775,7.994235,-0.150795
A02_17,2.61743,-2.274463,3.102308,16.054165,-0.227186,0.729015,0.722218,4.5548995,-2.117981,-1.041788,12.11335,0.176332,0.4746475,0.7751385,-2.058658,-1.0772645,9.409345,1.2338045,5.958655,-2.65819,2.029849,4.0580775,1.354134,-1.960115,0.163608,13.961655,2.8105175,0.959807,-1.522199,-3.905265,-1.437375,42.515,0.0905186,-0.5945425,56.55,5.100865,58.635,59.635,5.09482,8.56528
A02_18,-32.457686,-8.851354,-12.239005,4.571745,-32.4858455,-30.197575,-35.930416,-22.5349945,-16.2141385,-30.9409965,5.6272,-4.045422,-32.001798,-30.990221,-15.273303,-13.7988305,3.229165,-30.880944,-28.432535,-10.2597,-32.7186905,-6.576751,8.372698,-15.14061,-24.3278825,-26.022265,-0.9822825,-33.146783,-13.061978,-29.01321,-11.114625,24.04,-1.2549443,-5.6175175,24.04,-15.69579,24.04,24.04,-26.030365,-16.402145
A02_19,1.732418,-19.0324375,1.042272,6.649045,-0.88232,-1.25167,1.242,-11.898049,-2.330213,-0.3639805,-0.62945,0.28727,-0.876738,-0.8234685,-3.140301,-3.313107,0.75077,-0.42186,1.21232,10.02604,-0.56328,0.97787,3.7130755,-1.238702,-2.880911,0.17948,-2.460898,0.202642,-2.8875325,1.19228,-2.29877,42.345,-2.0674227,-1.4203335,57.66,-0.176715,59.075,58.815,3.56573,2.95993
A02_20,1.3935425,9.477649,-13.1860715,19.431475,1.3092475,1.422205,2.050639,-15.0332445,4.4116555,0.399229,-3.38265,-1.028404,1.039291,2.529996,2.86662,4.070277,-6.227975,2.7077675,-6.506995,-6.070975,1.0123675,-0.882893,1.4900135,1.8748595,5.4078975,-3.843715,5.9192705,1.2938275,2.9899375,3.923845,2.324205,42.625,2.0700184,1.1021825,56.795,3.29932,59.655,61.885,-4.360485,-0.493375
A02_21,0.25601,7.4737775,-5.512391,1.363245,-3.797778,-0.546515,-0.832125,4.787861,1.6673865,-1.0982635,5.2015,-1.18849585,-1.986302,-0.2540025,0.0700725,2.4669425,17.36097,-0.374965,4.733455,5.232005,0.127193,0.7799455,-5.043386,2.968385,1.8764995,-5.31598,2.4436865,-3.1171915,1.352124,-3.71306,0.733965,42.195,1.22399765,-7.105144,52.585,-1.243015,57.22,57.37,-5.39846,-1.41804
A02_22,7.3848625,5.361912,7.1228855,12.14298,10.5565685,10.023015,9.224463,20.1089105,6.771894,9.414421,16.4499,-0.558069,9.497697,9.289871,6.24131,6.1719115,12.472545,8.720211,18.67408,-7.807525,9.7776615,-1.7279385,3.906208,0.501084,10.1862085,16.362475,1.4392665,10.3398425,6.85547,6.82645,6.09056,46.375,0.81977065,2.6104195,66.37,8.406225,67.83,68.78,16.162815,14.005895
