id,X6.azauracil.50ug.mL.3,Cadmium_Chloride.75uM.2,Caffeine.15mM.2,Cobalt_Chloride.2mM.2,Congo_Red.75ug.mL.3,Copper_Sulfate..1,Diamide.1.5mM.3,EGTA.5mM.3,EtOH..1,EtOH_Glucose..1,Fluconazole.100uM.2,Formamide.2..2,Fructose..1,Galactose..1,Glycerol..1,Lactate..1,Lithium_Chloride.100mM.2,Magnesium_Chloride..1,Maltose..1,Manganese_Sulfate..1,Mannose..1,Methotrexate.0.4mM.2,Neomycin.5mg.mL.2,Paraquat.0.75mM.3,Raffinose..1,SDS.0.075..3,Sorbitol.1.5M.2,Sucrose..1,Trehalose..1,Tunicamycin.3uM.3,Xylose..1,YNB..1,YNB.ph3.1,YNB.ph8.1,YPD..1,YPD.15.1,YPD..2,YPD..3,YPD.37.1,Zeocin.25ug.mL.3
375_G1_64,-2.5182025,9.7059565,9.961905,3.1985,-1.53706,-0.46145,-3.71911,2.629483,-4.38648,-1.747155,11.378955,4.12875,-3.034278,-12.820165,-2.1668695,-4.0984615,-10.889458,-3.938525,-11.042125,-0.565535,-1.928893,7.8240225,2.159165,-3.49289,-2.56671,5.06792,-4.6089779,1.9206995,-1.618555,0.972658,-1.63259,40.74,0.162375,1.2184545,53.45,-1.2268325,56.925,55.2,-3.60057,6.522585
375_G1_65,8.1035575,17.150056,-7.44873,-0.533905,8.001845,11.412105,9.64047,19.4941505,0.185165,6.847925,13.37338,-5.80564,5.6545505,13.331245,0.4658195,-2.2997255,16.021858,4.097,15.931695,-5.89011,3.5259615,-3.118566,0.773125,-0.240695,6.73462,2.47182,2.4357491,8.855194,1.618,7.169338,4.25332,44.105,0.380841,0.3472245,62.31,-2.5472195,66.34,66.9,8.481525,3.996215
375_G1_66,-7.243273,-8.1901755,-11.3755,-11.16728,-2.10275,-1.213695,-11.38713,-13.659852,-0.41235,-2.19814,-7.474745,-0.33579,-0.7443775,7.065275,-0.4702415,0.87935,1.16129,-2.244365,6.47673,-5.84353,-0.3561025,-2.597717,1.44019,-1.6176,0.18493,-1.79097,-6.1212556,-0.5609825,0.831145,-1.816127,-0.14493,39.18,0.764338,2.5289145,54.1,-3.426158,54.345,53.73,-3.150535,-17.347005
375_G1_68,7.0127965,11.1790025,8.292775,2.53133,6.10814,7.45426,7.837345,20.1455225,0.911175,5.40902,5.914415,0.65188,6.0392255,-3.354395,0.02345,-0.1693205,15.0138105,2.654785,3.422155,-8.739495,6.419611,1.021534,1.204395,3.925295,6.83408,6.41907,6.5888453,2.66101,-0.89606,6.520259,1.770065,46.78,2.1301125,-1.7354295,59.045,-0.746724,64.265,65.61,3.16107,16.955505
375_G1_69,-11.3250585,1.439603,-2.11172,4.626965,-15.517735,-20.632415,-14.38962,-13.411726,-8.722315,-13.12486,0.156545,-8.8672,-12.289007,-8.483085,-5.194976,-3.9113755,1.2912465,-8.17086,-15.612585,-9.709265,-12.5258435,3.878359,5.57899,-2.329825,-13.92082,-4.329975,0.6683683,-15.3910875,-7.658925,-9.4897005,-7.380795,25.205,-0.894378,0.147985,44.43,-9.490308,42.73,42.88,-22.9239,-18.11901
375_G1_70,-13.9359325,6.852266,-7.941185,-9.10692,-9.480595,-3.350735,-4.34099,-15.0624915,-4.738415,-9.55113,-11.027955,2.56608,-8.387877,-0.02447,-5.6227125,-1.5165475,-11.4830615,-6.609675,-4.35438,-9.35509,-2.945077,-3.2105425,2.65737,-5.845935,-6.8503,13.510525,4.43810125,-10.0916995,-4.56285,-9.650996,-4.86537,34.765,2.4322135,-0.8018355,50.185,-8.5214175,47.66,49.83,-7.45298,-17.36889
375_G1_71,-6.33514,-1.2156635,12.79916,-0.369175,-0.335415,-4.928355,-0.340265,-13.8510525,-4.505885,-3.26952,3.53889,7.94706,-0.9510275,5.211145,-0.6834085,-1.021971,-8.737139,-5.151945,-3.270805,-7.544815,-2.364159,2.660059,11.2623,6.29264,-2.947805,-0.1355,1.27999525,-2.2998915,-2.986275,4.5187125,-3.32013,41.61,-0.0930665,-2.9723695,54.695,-2.2382015,54.22,52.21,-7.769635,8.683735
375_G1_72,0.9762685,-14.2654015,9.93155,-3.78099,-1.92331,-0.0953550000000001,-0.257135,-9.340858,-3.317215,-3.436485,-1.44469,4.09701,-2.469773,1.295665,-2.768553,-1.313183,-0.302197,-4.18269,9.46319,-1.84509,-2.518183,2.327394,-3.4806,-0.74507,-2.28599,-0.75787,-5.64084635,-0.3580955,-2.677425,-1.701679,-3.29425,40.13,-1.32119,1.490175,54.38,-0.17133,57.29,55.44,-5.89324,-17.414645
375_G1_73,-6.66269,-0.98189,4.24565,3.624745,-8.670155,4.200555,-6.707065,1.0137905,-3.025615,-5.363995,-4.868595,-1.99571,-4.618793,3.2473,-2.052481,-4.105231,-6.833159,-4.166525,-10.288445,1.044,-4.7795395,0.7662985,2.454585,-5.70691,-5.30057,-5.933805,-0.27240915,-4.929661,-0.195465,4.329844,0.37946,42.15,2.012422,0.2633785,50.75,-2.9449855,53.09,51.84,-2.387525,-12.63181
375_G1_74,-3.4770015,0.0625445,-6.17979,3.86824,-0.638615,0.67124,1.303855,-9.3760835,-1.158805,-4.89929,-1.505935,-2.99644,-3.533448,2.854885,-1.649223,0.651388,12.650758,-4.138185,5.037965,0.674525,-3.1458595,1.2130365,8.99703,0.43988,-3.28061,-24.52916,2.9845693,-5.455101,0.22334,-0.4741525,-0.46185,41.87,-1.3211935,-2.1654105,54.745,-4.85704,54.335,55.28,-4.702795,13.87085
375_G1_75,2.445984,14.682345,9.976395,9.4644,1.150525,-2.01633,2.928865,-1.8027595,-5.19996,-2.377995,4.91539,4.84161,3.3252465,6.775555,-2.8099375,-5.0412235,5.385767,-2.557645,1.63937,-11.585,-1.5717335,5.431133,1.55446,-9.927405,-1.375755,12.422145,0.8176436,-1.8251955,-6.603555,19.008998,-5.282195,41.28,-2.757084,-1.6758995,56.56,-4.779986,51.935,55.015,-3.536785,2.525835
375_G1_76,3.799747,12.449232,-2.006325,-1.70381,7.49647,6.846155,7.237235,8.909358,3.924235,4.514265,3.647975,1.44021,6.5044745,-4.755825,-0.545484,0.106943,15.033284,4.085775,11.42302,-7.34753,3.737491,5.2260355,2.63165,0.81174,10.30725,-2.91906,-1.0936974,9.2351195,1.96378,13.101975,1.293655,44.935,1.219956,0.9360315,62.08,3.234757,64.96,65.225,6.06404,8.35871
375_G1_78,3.9425285,17.6150455,24.665885,-7.959365,3.440355,5.424055,3.6082,-15.2251025,2.11767,3.62229,-0.62621,5.34371,4.5177815,12.776435,3.6368495,2.7781035,10.607634,1.36017,-7.21052,-1.990185,5.7843085,1.7521955,-1.48092,0.0347499999999999,8.532945,12.19273,-1.7738442,6.327878,3.311915,11.27926,1.743585,44.31,1.4177685,1.056328,60.14,5.0079605,62.7,61.69,4.034735,19.32834
375_G1_79,-5.744048,6.8724005,-1.061685,5.96643,-1.693265,3.705765,-2.34501,13.7887865,-1.37909,-2.25178,-19.01069,-3.85673,0.0068775,9.861355,-0.299763,0.4401505,-15.5354285,1.110125,-7.64663,-2.139225,-2.0979595,-4.2697675,-9.074675,4.561025,-1.206895,6.240665,1.7659658,-0.8396475,0.460045,1.3659005,0.57618,43.8,1.1014505,0.577265,55.73,-0.194778,57.875,56.835,-3.04126,-1.52188
375_G1_80,0.0998015,-8.763279,-4.83074,-4.275275,-2.74156,5.445125,-1.53999,-12.597981,-1.014825,1.598185,-1.170125,1.90903,0.7150635,-12.085315,-1.942973,0.34194,-15.6782695,0.0395650000000001,-7.83278,-0.97378,1.8092595,5.350472,-6.02132,-1.012275,2.380025,-1.65041,-2.5732835,3.777212,-0.36921,4.293026,-0.495385,43.03,-0.8735715,0.3177585,56.625,-0.7924255,58.37,58.955,-0.0330699999999999,3.540125
375_G1_81,-0.140647,6.2641625,-3.508155,6.17879,3.455545,4.596665,1.190185,-14.159362,-2.40717,2.346535,-2.546245,-2.07453,2.299328,9.901315,-0.8568275,0.0894655,0.7957695,0.50759,-10.20004,12.60409,2.657191,-0.899567,2.44475,1.55048,-1.55394,8.38244,-4.5793097,2.592256,1.29354,10.9702225,1.5056,42.42,0.9039405,2.031474,57.935,-0.711948,59.54,58.77,2.875,-16.87222
375_G1_82,2.019348,-19.550716,-12.40082,-4.045205,-2.072765,-3.89183,-6.050855,5.5515145,-0.285905,0.608555,-6.05837,-4.15712,0.2162365,-7.429615,0.888447,2.7997895,0.00446000000000002,0.97947,0.536555,-1.638595,0.418387,-1.2660655,-23.80566,-3.583885,-2.420455,-12.803965,0.02507565,-0.8485525,1.984455,-0.1083685,2.554385,26.355,1.4570495,0.4323675,55.525,-1.9723595,58.115,55.115,-2.303955,-19.09192
375_G1_83,-17.952847,3.3029195,-6.89482,-0.14665,-19.721625,-13.230015,-16.60131,-15.086673,-9.78613,-15.836575,-4.98244,2.66436,-15.258574,-19.326375,-8.5565985,-8.2927825,-4.1963405,-16.47767,-6.03606,-10.54364,-16.0438915,-3.962391,-7.260655,-9.335335,-13.26388,-18.232915,-5.75336205,-17.084584,-8.59771,-10.937687,-8.687515,31.33,-0.2715815,0.6211615,42.895,-14.7590775,43.915,38.995,-14.649345,-18.50662
375_G1_84,-7.1659985,-2.2329275,4.65888,-7.485045,-9.315055,-9.89959,-9.859625,-13.441386,-4.66102,-4.50301,-3.054395,0.21594,-6.4445155,-3.54373,-2.1668825,1.6275925,-1.0975695,-3.11914,-7.11163,-8.83551,-6.4843725,1.701185,2.067305,-9.865715,-3.28403,-8.10645,2.0716163,-8.1128005,-4.104225,-7.6345625,-3.994105,34.31,-2.1093845,-2.280444,50.335,-11.3981105,45.315,45.705,-7.926555,-19.37886
375_G1_85,-2.764595,-15.9126715,-2.545095,-4.738025,-7.530535,-22.692625,-10.214725,21.16068,-0.892345,-3.844065,7.777325,-0.54621,-4.5110645,-9.31114,0.5402485,0.603685,6.557684,-2.12407,1.45547,-11.56748,-4.2909955,-0.186024,2.241985,-0.394,-1.632515,-10.21885,2.77215425,-5.71124,0.148215,-13.323551,0.97585,26.75,1.692582,0.1817815,50.95,1.0313385,52.83,52.035,-9.1253,0.0698350000000001
375_G1_86,0.2988105,-4.1820075,13.82144,-2.666445,-2.582055,-1.50085,-3.626725,-5.2111275,-1.39757,-1.312425,-0.307455,1.63473,-0.8535055,-12.29247,-0.989161,-0.258909,-6.7883795,-2.9387,4.76897,13.14207,-2.3386605,1.266419,4.275505,-1.39694,-3.00225,-3.071605,-3.75010715,-1.413708,-1.144075,6.826277,-2.809305,41.18,0.360862,2.18042,55.5,-3.160541,55.535,55.34,-4.233675,-10.66291
375_G1_87,1.0942835,-1.206189,-9.09184,4.2128,-1.80439,1.069655,-2.258235,-15.3216635,-0.85327,-3.08344,-2.27143,3.18328,-0.1481115,-11.021835,-0.037058,0.307997,-10.981277,-2.711885,13.93052,-5.82357,-0.657453,0.364505,-1.3357,-5.317295,-0.420745,-9.99727,-3.46837055,-1.244602,0.89222,-11.164957,-0.56928,40.755,-1.516752,0.458669,56.995,0.306746,58.145,55.02,-0.14348,-10.001605
375_G1_88,-2.3874585,3.0393845,0.607795,-1.08358,-5.689805,1.442365,-2.80367,7.9745155,-3.39888,-6.907535,-2.433065,2.61993,-6.5192655,2.388725,-3.927211,-3.28257,4.609278,-5.649995,-11.93931,-4.44822,-6.3715995,2.4422915,2.398505,-5.66652,-7.570055,-4.658265,1.014267,-3.196243,-2.666855,1.7425165,-2.536635,38.705,-0.4414705,1.850804,50.955,-5.049489,54.005,52.055,-3.085675,-16.744375
375_G1_89,3.095486,-7.9894215,13.26998,9.80644,-1.97895,3.720845,0.337655,-6.2086765,-2.424665,-1.75924,-2.604575,7.05746,-1.7734475,-12.7163,-2.0234955,-0.8599115,-15.818115,-0.193525,-0.8836,2.56887,-0.0638325,7.390629,2.86756,-6.88118,-8.081805,-0.63356,-3.24345285,-2.4711025,0.6522,4.7951085,0.501935,43.355,-0.297953,0.834917,55.26,-4.764318,57.69,56.665,3.8832,2.65562
375_G1_90,5.548994,19.5040405,2.27323,13.960005,5.370755,6.889685,5.56281,21.8571995,-1.97705,4.905425,15.715345,0.92142,5.83621,10.07063,-1.1211995,-1.377977,8.320302,1.80594,7.73151,9.21476,4.929101,7.2770265,3.58474,-4.064865,4.67222,-1.915955,1.80978425,6.468708,1.560935,14.1451165,2.137045,44.97,-0.00871749999999999,0.1070275,59.365,-3.7503445,59.7,61.17,5.859105,-12.715325
375_G1_91,-10.6131745,-11.584992,-8.05182,-12.023735,-4.273135,-2.386605,-5.63126,-14.96419,-1.75153,-11.736385,-11.59058,4.34316,-6.1624675,-5.01275,-2.4872575,-6.4343055,-3.16052,-5.9776,-3.493405,-10.75834,-11.490536,-5.3204885,-8.2743,-7.57353,-3.89427,-26.51267,-3.29121605,-10.844856,-3.5874,-9.0422325,-6.58125,37.775,-3.4940015,-3.038378,55.6,-12.375618,46.145,43.635,-4.9986,-13.584325
375_G1_93,4.064521,8.2976885,-4.53863,-13.136915,0.457995,9.05371,2.83564,-14.2989895,-0.692765,3.460105,3.83141,11.35453,0.4441635,-7.757855,0.630352,0.4454845,-2.053385,2.599385,11.17516,0.653445,2.6010255,6.10461,-3.594515,-4.878235,0.38563,-17.01403,-2.15325395,4.4502715,2.53784,3.7553505,2.3315,44.91,0.416633,0.1707185,60.25,6.0299365,60.215,58.905,5.54892,10.13341
375_G1_94,0.08456,0.0543705,0.537805,2.41134,-5.581985,-25.693815,-7.873525,7.9810255,-2.743085,-2.385325,-0.871245,-5.13473,-3.8497895,-11.730445,-1.8409125,-0.301203,1.611391,-0.5035,1.332705,-10.66751,-1.7354255,1.185353,-11.287585,3.65397,-5.148625,-7.99627,4.1073257,-2.642805,-2.84884,-15.857595,-1.46016,30.575,-1.07875,-1.05949,53.32,1.1178275,54.65,53.055,-3.75792,-17.6479
375_G1_95,5.775011,10.3082195,7.27662,7.020715,0.851565,8.971795,-0.30335,6.366383,-0.917345,1.315525,-2.92618,3.95797,-0.2410135,-12.889215,-1.4761975,-0.9436785,-4.741082,0.92643,6.488155,2.65031,1.964508,6.005538,4.21512,2.455665,1.03077,6.855635,-2.5851753,2.239279,2.12681,11.5743815,-0.241625,43.78,-2.0123195,1.038414,56.9,-1.680084,59.765,58.88,5.65112,-5.229935
375_G1_96,-7.885556,-14.717498,6.05872,-4.926645,-1.0611,-0.008185,-8.74178,-13.700871,-2.153915,-3.93846,-1.69378,1.09989,-3.1041815,1.25778,-5.328449,-1.4431635,1.4726805,-5.83856,-10.6032,10.812325,-4.460218,-0.527302,-17.089915,3.204095,-0.255068121714286,-3.961765,-8.5150602,-3.2701415,-1.322905,-1.9512545,-0.457975,42.485,-0.664783,0.68489,53.05,-4.4607095,50.6,50.375,-2.5331,-17.824585
375_G2_01,4.650286,-4.809015,-9.82868,5.972335,0.6926705,3.411545,0.619497,16.7286235,-0.96835,3.97309,0.238685,2.597934,2.029615,-9.37864,-0.716245,0.088215,7.8839835,1.9221315,-8.482512,1.60364,4.817245,2.21633,1.147165,5.37137,-2.436785,4.186676,-4.9670276,4.2949565,1.577813,5.2892185,1.270424,44.715,-0.372593,1.3531195,59.01,1.5153115,61.025,60.035,6.43349,-14.761795
375_G2_02,-4.180145,8.40793,-7.19506,4.02024,-10.881786,2.856835,-7.436439,-10.4486345,-5.58004,-0.845665,-5.16471,2.941909,-2.863995,-12.13783,-3.180005,-3.882055,6.892904,-0.797972,-10.6182885,-5.437738,-0.236715,3.458981,3.954445,-2.38389,-3.132825,-11.2865015,-4.9431041,-1.701003,-1.353667,-2.131933,-1.0115685,44.92,-2.2293025,-2.442426,54.53,-3.002614,57.13,53.385,-0.964396495,-17.59043
375_G2_03,10.4220265,15.63543,-3.71096,2.107165,10.604895,16.244535,10.041881,34.598782,5.956405,12.851725,7.5907,2.907881,9.91456,-1.34689,6.534135,5.486405,13.481928,9.1967705,14.003165,7.3932095,10.98348,3.1344625,-2.404505,-0.726575,7.98669,20.45455,-0.16478525,10.0942715,7.772616,13.375461,7.598544,51.715,0.4078655,-0.619573,66.77,9.7172525,67.545,69.57,9.97337,1.74036
375_G2_05,4.846999,8.631075,-8.7135,-6.26676,-0.554897,-8.896565,0.2939065,23.7174605,3.49115,5.9309,5.565475,-1.033173,4.62946,-5.52886,3.618015,4.940215,15.3150475,5.608757,10.7916275,-13.458418,7.552325,1.9591095,3.843655,0.25935,0.820685,-2.17588,3.26202315,2.842967,4.680508,-1.673362,4.4916425,29.73,-0.998652,-0.325297,57.49,-0.4226725,61.08,60.115,4.8189,-7.57112
375_G2_06,7.8756665,-3.313645,12.01166,-0.33765,10.7123365,3.63792,7.4555165,-3.476772,2.22316,9.000345,5.913395,-0.323929,6.23595,-6.57971,1.75166,-0.45647,-0.674973,3.0140715,7.8742125,-6.040238,4.607775,-3.0404225,0.00419499999999995,2.304385,3.450305,13.88577,-7.3554713,9.07703,4.184565,12.414792,2.5286215,46.565,-0.0892475,1.584082,63.155,2.1369285,68.115,69.1,5.249415,5.548185
375_G2_07,-1.031304,8.29531,1.5808,9.23369,4.390584,-2.15861,1.0405205,15.371798,-3.34849,0.70234,6.625085,1.865573,-1.171585,-9.941965,-1.352465,-4.469175,-8.0396255,-0.701596,-11.3897015,-3.0375085,-2.23708,1.2542505,0.48144,0.153215,-1.802205,11.582526,-2.3028594,0.00639199999999995,-0.249331,5.8968905,-1.3917675,44.07,0.4893475,2.141617,54.68,-1.578262,59.79,59.825,0.17487,4.74814
375_G2_08,9.50377,7.82493,4.42343,10.4683,7.743062,6.89805,9.8122,20.234201,3.02948,7.99275,1.78591,-0.101295769714286,6.920935,14.016195,4.45992,3.931995,-5.188583,5.02757,9.14265,4.3314005,4.38016,-2.467875,2.60436,4.17096,0.51359,17.3160525,-2.1219863,8.6078075,5.4141445,3.2841195,6.06653,48.715,0.128951,0.13139,60.29,8.02248,68.1,70.57,8.8002,26.23729
375_G2_09,-2.699733,15.383145,4.38423,-7.172485,-7.569842,-7.14668,-6.8483495,21.710794,0.719685,3.141015,8.120195,-7.698654,-0.84116,-7.358845,3.33028,4.16565,10.8708985,2.319756,7.6778875,-10.2139725,2.34723,-0.5431195,0.358465,0.80395,0.55253,-13.1050425,4.44936545,-3.371942,3.454761,-9.00772,4.693363,26.655,2.3639145,2.993526,51.89,-0.3596585,53.49,54.155,-5.99559,-9.6603
375_G2_10,-3.7698465,-16.95676,-11.71296,-4.608345,-5.499348,-29.319825,-6.606392,-10.952163,-1.839265,-0.93947,-5.796955,-3.727192,-3.41429,-9.867095,-0.022915,-2.209665,16.870637,-1.916397,4.0439935,-1.866019,-1.448485,0.3231925,-0.28011,9.565935,-3.050675,-3.154376,-0.07696265,-4.210864,-0.6519175,-9.536364,-0.465361,30.36,-0.04396,1.515713,50.545,-3.5038165,54.57,54.06,-5.26899,-12.062575
375_G2_11,1.2504645,11.461555,-9.71131,-9.39251,1.3949445,0.86713,-0.449304,-13.910549,2.13321,-0.29798,-8.866095,1.106722,0.106815,-7.72535,2.018695,1.17436,9.0430725,-2.4815795,7.0129595,11.538127,-3.032285,3.561507,-4.722525,3.65568,1.592795,-5.3397705,-4.5164226,0.766898,2.0377605,10.3821805,0.457365,43.795,0.6869385,0.7274975,54.765,-4.215816,58.03,60.335,3.111595,-4.76806
375_G2_12,-1.337751,-17.69635,-4.251165,5.53608,-6.268705,-5.055655,-8.825935,7.4683705,-1.353635,-0.93452,8.20785,-6.890202,-2.30555,-10.21646,-1.261255,0.034525,6.40117,-0.213948,0.2265915,6.990421,0.01547,-0.5773765,1.980495,3.84671,-4.17974,-11.800264,-2.58362005,-6.302195,-0.9939165,-13.6070015,0.945452,29.67,0.0612425,1.1675715,51.99,0.2025795,55.485,54.565,-9.57885,-16.87706
375_G2_15,-4.2232665,7.51472,-11.035415,3.12549,-5.146596,-10.95943,-10.4711435,22.8199805,-3.000345,-1.81166,7.82499,-2.512779,-4.72759,-11.47462,-1.951625,-3.614125,-3.599373,-4.345375,-4.195946,-0.952473,-6.880415,-1.785773,-0.77237,4.381945,-3.708765,-7.7713055,-2.84271825,-2.7216415,-1.227871,0.5793015,-1.3406545,28.04,1.6673325,2.115449,49.5,-3.4999435,52.92,54.67,-8.4319,2.44058
375_G2_16,-4.693532,4.144645,0.547935,-7.00822,-5.283176,0.33922,-3.724662,-14.7459655,-2.722405,-2.7119,-4.034515,-2.26266,0.86885,2.39657,-2.34313,-3.683845,-2.627791,-3.764198,4.9978145,-7.318524,-2.91038,-0.9066475,-0.49215,-2.386275,0.53499,-10.0163065,1.064363,-2.4629395,-2.66085,-2.2628705,-1.9764725,39.49,-0.5676305,-1.17042,54.31,-4.988266,53.995,55.89,-4.962985,-12.664025
375_G2_17,-1.3741815,-12.513875,-11.024485,7.16086,-1.290784,9.36341,2.329035,-14.648977,3.98968,0.272535,-2.23493,-4.795618,0.13548,-3.11764,3.032405,5.63031,-8.081444,5.0445355,-2.7714975,-1.505998,1.901935,0.83456,3.449365,-1.118945,-0.0874750000000002,3.7469105,2.57782985,-1.422344,4.928621,2.285409,4.7658705,44.38,-1.909357,-1.2421175,56.81,-2.658308,60.24,58.74,6.89261,-16.896315
375_G2_18,-0.00495000000000001,10.260425,-3.28717,4.1876,-1.4784135,-4.171725,-4.1346385,17.1616055,2.841285,1.236015,7.24074,-8.960271,-0.16332,-5.543415,2.785925,3.2191,-2.967424,0.114281,8.499679,-13.1696155,1.023825,-2.5237145,0.948285,0.621235,0.28254,-4.9158075,0.5130651,-0.401005,1.619587,-18.4688425,2.321129,28.765,0.9396555,2.457507,53.21,1.235305,57.825,57.58,0.803685,-14.29178
375_G2_19,-7.7604495,-0.42557,-3.55337,9.05367,-3.638864,2.861125,-2.8846035,9.438967,1.18767,-1.768215,2.592025,-3.489825,-2.181585,-6.242615,0.705975,-1.71291,-3.441969,-1.0971395,4.180919,6.682829,-2.57169,2.674488,7.44907,-3.110635,0.32391,-5.309045,-1.2453804,-1.823647,0.2248625,0.5217665,0.3944715,42.38,1.125405,0.704873,52.26,-1.4749035,53.85,54.515,3.63405,-8.720845
375_G2_20,-4.5861415,-18.41836,-7.112345,-11.884695,-3.490918,-3.21221,-9.4462375,-11.7594185,0.026725,1.459735,-13.188735,-5.834161,-1.222875,-8.039635,-2.288155,0.66988,1.85375,1.18065,3.239103,-2.5206255,0.44824,-1.31249,-4.571525,3.04713,-0.427885,-3.54701,-2.8843734,-1.169192,-2.0676975,0.186013,0.119975,31.09,-0.299092,0.144256,52.53,1.3465095,57,56.945,-3.4228,-16.33674
375_G2_21,-4.174451,2.634805,3.11481,-9.18292,-3.8975185,-2.59195,-7.228639,-9.7298275,-3.360335,0.182235,-6.889645,-3.024714,-2.910835,4.739695,-3.279195,-3.6171,-3.159409,-1.1611005,-10.391071,-0.812413,-1.84729,-0.6774135,-3.07032,5.42769,-4.359365,-7.020959,0.2695816,-4.578514,-4.0108365,-15.3112685,-3.5399445,29.18,-0.1191055,1.2001635,50.81,-3.025892,56.255,55.795,-6.80319,-6.12512
375_G2_22,-1.7995065,-7.115995,-8.58823,-8.427255,4.153002,1.98898,6.896303,25.0790965,1.960345,-0.46267,-6.197645,-2.326323,1.05237,7.68987,1.700805,1.436895,7.2989635,-0.455649,-7.226251,0.859475,0.89742,1.944246,3.01954,1.296605,2.95812,7.2414785,2.27264475,-4.5193955,0.856648,14.218402,1.112568,43.39,0.145981,-1.9816075,53.545,-2.0358965,57.985,59.005,1.20767,-12.492055
375_G2_23,-16.119442,-10.100475,-8.15713,-3.75785,-11.1729435,-9.16538,-5.6606995,1.6701735,-4.149275,-15.03415,-10.329135,-0.946931,-11.09887,-14.21123,-2.779945,-5.980325,-10.337548,-11.358529,-13.392454,-9.886283,-17.813155,-1.0778095,-15.28998,-9.25647,-8.757245,-21.3131495,-1.9530707,-14.0277465,-4.8385535,-12.790822,-6.72372,35.31,-1.3887535,-3.2258995,44.145,-12.8542975,45.305,43.815,-14.13626,-16.037515
375_G2_24,-2.54046,-1.53299,9.48331,7.896955,-1.776376,-3.87496,0.0026225,18.6205815,-1.19552,0.443515,8.796455,4.945261,-1.183615,6.02517,0.10281,1.423015,-6.3321055,-1.2677285,-7.5003605,10.458955,-2.192985,3.705958,4.85431,0.373865,-0.854725,9.2341235,-0.05648995,-1.795077,-0.859843,3.426326,-0.6548485,42.695,-0.6115065,1.36775,54.185,-0.0330015,57.025,55.895,-0.2378,8.560575
375_G2_25,5.5148305,-11.87247,1.1912,-11.384455,3.5572935,6.903745,5.9587445,-14.8709195,2.138095,5.811865,-0.51199,-2.128678,4.1381,-4.802105,3.480775,1.176225,0.114297,1.621761,-4.6995925,-3.2005795,4.38646,-1.666966,1.94443,-1.233575,3.444225,-17.166902,-3.91223965,2.711919,3.812539,-0.8217835,1.713074,44.72,-0.585005,-2.0819255,61.435,0.3230985,64.405,66.4,0.99547,-9.476355
375_G2_26,-13.8607215,4.663035,-2.54902,5.85725,-16.028597,-17.122125,-14.222927,-14.6284075,-9.37897,-17.23965,4.138185,4.176742,-17.550195,-9.230305,-10.59775,-9.491425,-4.813449,-16.873491,-6.1709785,-9.8695045,-15.829725,-1.69798,-1.21848,-10.71603,-12.86727,-9.8431755,-0.2812431,-17.198492,-9.2710905,-11.682481,-9.368608,33.45,-2.9332135,-3.2233785,37.785,-13.52098,35.545,43.31,-14.15965,-2.43927
375_G2_27,-5.1331465,-10.47938,10.63073,0.672085,-4.153805,0.274975,-2.0452745,15.141942,-0.320065,-3.39133,9.72121,-1.334577,-1.94463,4.16347,-0.91083,-1.664075,6.8839655,0.00306699999999999,-7.6203395,8.81078,-3.67518,2.217932,-7.252395,-5.713135,1.851605,-5.478182,6.0599978,-2.302631,-1.342878,1.486999,-2.807561,40.385,-0.893072,2.1046815,52.85,-4.1385265,53.185,53.315,0.276665,-12.2485
375_G2_28,-4.7618005,-4.156585,-2.712225,4.79915,-2.5770095,-0.0645600000000001,-6.2591475,-13.8660675,1.443235,-3.481825,13.890135,-0.433495,-1.596185,7.24247,0.40826,2.140145,-1.65926,-1.651692,-5.809425,-12.097498,1.104305,0.026461,7.629205,1.748365,1.992065,7.253342,-2.891281,-0.8210895,-1.168375,3.1997265,-1.146914,43.825,-0.0873765000000001,-0.603536,52.29,-1.6496915,53.02,55.575,0.847105,-12.779825
375_G2_29,-4.09644,13.07022,0.37502,-1.92551,-6.4851195,-1.39792,-4.1009745,-11.531505,-1.99356,-3.54089,3.899865,3.66474,-4.73751,3.25624,-3.005985,-3.77975,5.607734,-3.4543715,4.007465,-7.7781335,-2.88025,0.987866,-1.24164,0.530695,-3.107885,-3.2734015,-0.9712012,-4.651739,-4.0792665,-4.442566,-4.0913195,40.325,-0.232399,0.5864575,51.355,0.169653,54.46,54.235,-3.527975,-1.286565
375_G2_31,-3.9952345,0.003315,11.8023,-0.86071,-5.4285135,-5.047405,-4.1629585,14.981711,-1.55346,-3.968945,8.055855,1.859462,-3.2442,5.99983,-2.989475,-1.809785,-4.1185395,-4.539954,-8.3699105,5.535678,-3.300345,0.031542,1.41404,6.34159,-1.312715,4.044132,-4.3005966,-2.8965305,-1.6656535,6.586843,-0.612544,39.235,2.601278,3.329364,50.895,-0.253162,55.12,55.31,-6.75791,13.991245
375_G2_32,-5.075396,10.662135,-4.485885,0.37473,-6.879199,-9.016405,-9.2673525,-9.8210435,-6.411875,-3.24289,-11.37799,2.922007,-4.039465,-11.64735,-3.56864,-5.162185,-6.305257,-6.5508265,-13.610777,-4.773013,-5.0977,3.2131,-4.121025,-5.67132,-7.179925,-10.671458,-0.66405055,-4.068469,-2.847611,-13.6020505,-1.998367,29.99,-0.390868,-1.640436,49.95,-7.918148,53.03,52.44,-10.060765,-17.323475
