id,Lactate..1
393_R2_56,3.8700185
393_R2_57,-0.305806
393_R2_60,0.791767
393_R2_61,3.8617075
393_R2_62,-0.8004835
393_R2_63,7.4371755
393_R2_64,-0.7095095
393_R2_67,-2.5309175
393_R2_68,-0.8489655
393_R2_70,0.8743895
393_R2_72,0.1904795
393_R2_73,-4.6824945
393_R2_74,0.212421
393_R2_75,2.3033005
393_R2_76,2.6618755
393_R2_77,-2.66431
393_R2_79,1.303945
393_R2_80,-6.4561845
393_R2_81,-6.418848
393_R2_82,-2.7568265
393_R2_83,-3.7807005
393_R2_84,-2.4484955
393_R2_85,-1.9569595
393_R2_86,-0.981635
393_R2_87,-3.4617345
393_R2_89,-1.284335
393_R2_90,0.6899255
393_R2_91,-4.371601
393_R2_92,-4.466527
393_R2_93,-3.600776
393_R2_94,-2.7513775
393_R2_95,-5.381605
393_R2_96,-5.681989
393_R3_01,-0.170165
393_R3_02,1.251258
393_R3_03,1.0838495
393_R3_04,2.1979725
393_R3_05,0.5426485
393_R3_06,2.628457
393_R3_07,-1.1766125
393_R3_08,0.7553735
