sample	AA	BB	CC	DD	EE	FF	GG	HH	II	JJ	KK	LL	MM	NN	OO	PP	QQ	RR	SS
MAGIC.665	4.37162356929156e-10	3.90843042852803e-07	1.51656273183498e-05	2.408782010862e-07	2.41929430273031e-07	2.41926909584363e-07	2.42833489787342e-07	5.7450011341679e-08	2.41918793334752e-07	2.18046111556576e-07	2.42090237635309e-07	2.18978543193961e-07	0.993272750351613	3.90419638360195e-07	2.43071648135855e-07	0.00670838765721255	2.18048319836272e-07	2.88694120648761e-07	2.18798197671253e-07
MAGIC.666	2.43810154955672e-10	1.10262204001125e-07	7.80247223736018e-08	1.10148096338407e-07	1.74107900377595e-07	1.74724844041927e-07	1.10148118252959e-07	1.86868032562702e-08	1.74109635297125e-07	1.02545511000063e-07	1.74056115908606e-07	1.93050004597106e-07	7.80246184672242e-08	1.74239437521475e-07	1.74059427108197e-07	7.8024621284496e-08	1.02542664447936e-07	9.29695364700267e-08	0.999997880031929
MAGIC.667	2.23942180933969e-10	1.23294461562705e-07	8.74909612971271e-08	1.6604292463617e-07	6.30587970459939e-07	1.42716570282522e-06	1.9795425555154e-07	2.79740219041124e-08	1.50406421619572e-06	9.41092669439851e-08	8.42107450814609e-07	9.9777077643393e-07	8.87465353563491e-08	3.29059546206305e-07	0.999992984220307	8.77783300993303e-08	9.41127367740388e-08	1.39814247343808e-07	1.77482342762139e-07
MAGIC.668	1.56836603381155e-10	1.40218651830024e-07	0.999989010965437	8.64158751058564e-08	8.88194650968424e-08	8.6852227251902e-08	8.71190230830742e-08	2.06107016062402e-08	8.75381417616846e-08	7.82261200938544e-08	8.67974159193925e-08	7.86136686133168e-08	5.33822030708245e-06	1.40067084909437e-07	8.67922208896604e-08	4.32146176569078e-06	7.82269120579109e-08	1.04401288336673e-07	7.84968501225272e-08
MAGIC.669	1.33804389334024e-09	1.11246816919548e-07	7.89279655891187e-08	1.11536829022013e-07	3.05192388638441e-07	1.46928823527235e-06	1.11545805383988e-07	1.88846947364833e-08	2.98058253046068e-07	4.04220192138828e-07	2.66902039874004e-07	0.999995711206135	7.8853161178717e-08	2.33394184792141e-07	2.62846105230762e-07	7.88531558423796e-08	1.67212401486083e-07	9.42172659444589e-08	1.96276329484046e-07
MAGIC.670	3.14171422278702e-10	1.72800308535936e-07	8.60159786094514e-08	0.999997237882851	1.65727430334662e-07	1.64898422301646e-07	3.42502395445942e-07	8.00728047793389e-08	1.63357559229476e-07	9.30871613546899e-08	1.65804891524654e-07	1.10536542797687e-07	8.60162125366064e-08	1.21903993322331e-07	1.63434799049392e-07	8.60162125413382e-08	9.33432339858056e-08	5.56003283642526e-07	1.10281746227119e-07
MAGIC.671	9.78875623367811e-09	2.31916868982776e-06	3.26534037017917e-08	1.79842845524025e-05	7.06562385992244e-07	7.06603787115157e-07	5.22778066563701e-06	0.999957823199859	7.04194886515032e-07	1.13692106064377e-05	7.04625627902573e-07	4.76512220042323e-07	3.26505218586356e-08	5.22819401728256e-07	7.02265621733174e-07	3.26505223540183e-08	3.91680919136914e-08	1.35260283379475e-07	4.70600081662138e-07
MAGIC.672	2.22606823905386e-10	1.22498685829966e-07	8.75090830655986e-08	1.64343964069307e-07	1.062647399123e-06	5.09387537053895e-07	1.96486865733802e-07	2.78064317945483e-08	0.999995006120975	9.35061429881504e-08	4.65113132906881e-07	2.85622727029089e-07	8.67655634154288e-08	2.57078358867424e-07	1.13869827567276e-06	8.67655634178166e-08	9.35041809210212e-08	1.40277165918242e-07	1.75645343087935e-07
MAGIC.673	1.85169777628242e-08	2.04300821145514e-08	2.0358524341866e-08	7.89093079710545e-08	2.75639543221221e-08	2.75639555049835e-08	2.73643719278735e-08	0.999999482567566	2.7471597243476e-08	1.84815801742187e-08	2.75639546523447e-08	1.85882978089932e-08	2.03585243423573e-08	2.05099266295162e-08	2.7471637273112e-08	2.03585245908699e-08	1.8481064468365e-08	7.88656739720353e-08	1.85744995764676e-08
MAGIC.674	3.98910724008247e-10	2.19631440934407e-07	0.000221124598066695	1.18182266353919e-06	1.70188884563975e-06	5.28169071379409e-07	2.94379370887321e-07	1.57215656083775e-07	9.33824705758575e-07	8.02750177870072e-06	4.94490876013858e-07	3.55385659561141e-07	3.66492499980858e-07	3.40150033604047e-07	4.90894738553144e-07	3.66492499992834e-07	8.11869366145756e-06	0.999755041028713	2.56940805931111e-07
MAGIC.675	1.95269844106099e-09	5.40818126039984e-07	3.36043552035775e-07	8.47986547326222e-07	4.04468991975281e-07	4.02607241859012e-07	7.73755711404114e-07	8.03693683531496e-08	4.05747466948728e-07	0.000126570082085458	4.02451534657119e-07	7.16461243565503e-07	3.360395018293e-07	4.0173961280393e-07	4.02439540828206e-07	3.36068724438724e-07	0.999192220401748	0.000674377022827065	4.43543478129788e-07
MAGIC.676	1.39410020551228e-07	1.30286723652444e-07	9.12406311262934e-08	1.31099143943746e-07	4.85957680262813e-06	7.4009973132191e-06	1.30121191441054e-07	2.19122121282029e-08	3.47736127393342e-07	3.28470794079622e-06	5.5771044712621e-06	0.999976085817527	9.1154157319485e-08	2.71634563099155e-07	3.06044045507412e-07	9.11541571187668e-08	6.2157761906989e-07	1.09548054747719e-07	3.08877292840632e-07
MAGIC.677	3.71081725540019e-11	2.04300824802324e-08	2.03585247177808e-08	7.89093093968168e-08	2.75639548253843e-08	2.75639560082453e-08	2.73643724329546e-08	0.999999501047405	2.74715977450888e-08	1.84815805154307e-08	2.75639551355045e-08	1.85882981484258e-08	2.03585247182689e-08	2.05099270048599e-08	2.74716377660812e-08	2.03585249667811e-08	1.84810648095633e-08	7.88656753954995e-08	1.8574499241736e-08
MAGIC.678	3.78201307159394e-11	2.04605587944716e-08	2.0388707650017e-08	1.31187671121409e-07	2.77223844554369e-08	2.77230439646165e-08	2.74292487461953e-08	0.999999394066036	2.75370088635546e-08	1.85084364314768e-08	2.77235318674505e-08	1.86125477921031e-08	2.03887076505055e-08	2.05405237480479e-08	2.75364910352638e-08	2.03887086473535e-08	1.8504989299226e-08	1.32645084977142e-07	1.85984927722354e-08
MAGIC.679	2.24947583999773e-10	1.24401817531269e-07	8.71442132328696e-08	1.66661449856845e-07	2.49572971415292e-06	0.999991908442768	1.98559970832515e-07	2.80515850333796e-08	5.11845306309966e-07	9.42715640080516e-08	2.26818894739897e-06	8.00205946943597e-07	8.70865242624926e-08	2.64426153577763e-07	4.67098842414205e-07	8.70865218046454e-08	9.38026303718813e-08	1.40230086877462e-07	1.76541014818244e-07
MAGIC.680	3.19303061099431e-10	1.72638822275674e-07	8.82040240561975e-08	3.42966397687127e-07	1.99186711110248e-07	2.01140822485387e-07	0.999997530251031	2.76424939508715e-08	1.98021204159013e-07	9.30271533056077e-08	1.99190931293407e-07	1.10407083159013e-07	8.82040243003993e-08	1.2198072107035e-07	1.96045514120727e-07	8.82061203371396e-08	9.45804367997082e-08	1.37848647236007e-07	1.10138562394435e-07
MAGIC.681	3.71081725540023e-11	2.04300824802321e-08	2.03585247177803e-08	7.89093093968171e-08	2.7563954825384e-08	2.75639560082454e-08	2.7364372432955e-08	0.999999501047402	2.74715977450891e-08	1.84815805154308e-08	2.75639551355042e-08	1.85882981484259e-08	2.03585247182687e-08	2.050992700486e-08	2.74716377660809e-08	2.03585249667807e-08	1.84810648095634e-08	7.88656753954987e-08	1.85744992417359e-08
MAGIC.682	3.13668163916997e-10	1.7257086892187e-07	8.66073225718995e-08	3.42009027356311e-07	1.96192665353484e-07	1.96196137409859e-07	0.999997552026929	2.75650422778681e-08	1.95277500139376e-07	9.301912536688e-08	1.96192857226105e-07	1.10395355752344e-07	8.66073228080942e-08	1.2192878844361e-07	1.95271662475043e-07	8.66078476391395e-08	9.36373390964853e-08	1.37447793465206e-07	1.10132743998275e-07
MAGIC.683	1.34152469043783e-09	1.11526948030752e-07	7.91060853257975e-08	1.1181741985594e-07	2.94561714892649e-07	2.0723630668399e-06	1.11826521349278e-07	1.89326448425871e-08	2.87528209177223e-07	4.05277988397937e-07	2.67454136595856e-07	0.99999512298565	7.90531348626472e-08	2.3389906310573e-07	2.64367232107841e-07	7.90531258301272e-08	1.67638434876676e-07	9.44357415153707e-08	1.96831370776169e-07
MAGIC.684	1.57067112396876e-10	1.40424756481401e-07	5.32677152547984e-06	8.65431167461663e-08	8.69213573549315e-08	8.69197474628006e-08	8.72470660845428e-08	2.06411017176985e-08	8.69175368687743e-08	7.83413387626017e-08	8.69786856866441e-08	7.86747817857129e-08	0.999983437017616	1.40270350519765e-07	8.69804576106312e-08	9.90852888183946e-06	7.83421321038125e-08	1.03711238802323e-07	7.86112391396689e-08
MAGIC.685	1.77489563149568e-07	1.13877887944689e-05	7.98743340195174e-06	0.000127455364081031	0.0010974147087866	0.000250040867325273	1.80724879936942e-05	7.34504517778073e-06	0.000131518591555812	4.39819193026286e-05	0.00254437989717028	0.124201728316644	7.93090452728366e-06	2.38255184875831e-05	5.09423419796848e-05	7.93074285045198e-06	1.80984589458516e-05	0.871432083893952	1.76982294472118e-05
MAGIC.686	0.999999985719097	3.54522767852848e-10	1.5756406820005e-10	5.22589039931854e-10	2.30211543758778e-10	2.32395272057384e-10	4.75563738970231e-10	3.82381303770808e-11	2.2754188071793e-10	6.64471953539524e-09	2.30101895182341e-10	3.58673010205615e-09	1.57563854846175e-10	2.23331443179669e-10	2.23838680778845e-10	1.57563854856845e-10	3.83279847789747e-10	1.88184229634903e-10	2.46968795721059e-10
MAGIC.687	2.2139768635255e-08	1.98014051280209e-05	0.000751159486690871	1.21989099477521e-05	1.22522274071755e-05	1.22520000870759e-05	1.22982914249324e-05	2.90951822005827e-06	1.22516885678102e-05	1.10427900203813e-05	1.22603178984902e-05	1.10897938815459e-05	0.47403120835126	1.97796813229587e-05	1.22602296299657e-05	0.52503047034767	1.10430992880973e-05	1.46188711214168e-05	1.10808506608858e-05
MAGIC.688	4.55592203328229e-10	2.52290971337752e-07	1.7932708885298e-07	2.79477339728317e-06	0.997317935281922	5.02538446433666e-06	4.0114979710817e-07	1.62846344672385e-07	2.15167331142636e-06	2.25349170776129e-07	1.67099622230265e-05	5.90285286155906e-07	1.75276116463266e-07	5.25654803577587e-07	9.35642309355132e-07	1.75276124821837e-07	2.24629820476078e-07	0.00265118015357265	3.54587693491332e-07
MAGIC.689	2.43810154955168e-10	1.10262204000858e-07	7.80247223734394e-08	1.10148096338177e-07	1.74107900376038e-07	1.74724843814834e-07	1.10148118252729e-07	1.86868032562316e-08	1.74109635295571e-07	1.02545510999851e-07	1.74056115907251e-07	1.93050004345617e-07	7.80246184670617e-08	1.74239437520175e-07	1.74059427106391e-07	7.80246212843319e-08	1.02542664447725e-07	9.29695364698331e-08	0.999997880031929
MAGIC.690	3.71081789908906e-11	2.04300884438633e-08	2.03585272041296e-08	7.89093238532565e-08	2.75639659524684e-08	2.75662331311627e-08	2.73643771778812e-08	0.999999501038758	2.74716088348978e-08	1.84815832066521e-08	2.7564097457358e-08	1.85883090710293e-08	2.03585274153841e-08	2.05099346230726e-08	2.74757053883844e-08	2.03585276567987e-08	1.84810675014359e-08	7.88656869201224e-08	1.85765606092809e-08
MAGIC.691	2.25652577555038e-10	1.25647614735463e-07	8.92744742287788e-08	1.68052548211956e-07	0.999988804390275	2.51205147707935e-06	1.99242469189668e-07	2.81065731909227e-08	1.07045110434354e-06	9.45002756303416e-08	5.29817269155896e-06	2.94354761827007e-07	8.72531045583452e-08	2.62053579588144e-07	4.66696337544335e-07	8.72531087460978e-08	9.40281172913252e-08	1.41525655642699e-07	1.76720180064012e-07
MAGIC.692	1.8751315764429e-10	1.03240799976067e-07	5.90695351339962e-07	5.55030945582879e-07	7.95669529899957e-07	1.66657375351354e-07	1.38284827449739e-07	7.99159008316023e-08	8.04469998517379e-07	1.64058035710683e-07	1.42218843437519e-07	1.12821835485179e-07	1.04576228161385e-07	1.04334602495337e-07	1.40121564102943e-07	1.04576200701141e-07	1.64891247899622e-07	0.999995634208199	9.40410032204952e-08
MAGIC.693	3.78055083764483e-09	4.39778108269974e-07	1.61388966812458e-07	6.8761287318365e-07	0.000263328671290973	0.000245788139291364	2.57380035396775e-06	8.21125371854415e-08	1.64589578935822e-05	1.01432214061558e-06	0.999456575506791	3.27726537045271e-06	1.61705811079932e-07	9.13124212287652e-07	2.72870431123816e-06	1.61335655854072e-07	1.37718922775742e-07	5.2491036161985e-06	2.56971294879212e-07
MAGIC.694	3.75241499964853e-10	2.07276679567268e-07	2.04968527574358e-07	0.000405476706366652	0.000121292617777375	7.02062411509388e-05	2.99338958390075e-07	0.999245120634304	3.00953639791501e-07	1.86331729113219e-07	1.30775170371619e-06	1.88787149801544e-07	2.04968527579275e-07	3.46486379453574e-07	3.00388146866809e-07	2.04968532421515e-07	1.86037570250727e-07	0.000153778236749533	1.86930860559896e-07
MAGIC.695	2.24947583999762e-10	1.24401817531257e-07	8.71442132328677e-08	1.66661449856826e-07	2.49572971414014e-06	0.999991908442768	1.985599708325e-07	2.80515850333784e-08	5.11845306309926e-07	9.42715640080496e-08	2.26818894738768e-06	8.00205946943512e-07	8.70865242624914e-08	2.64426153577597e-07	4.67098842414175e-07	8.70865218046442e-08	9.380263037188e-08	1.40230086877454e-07	1.76541014818242e-07
MAGIC.696	2.25652577555041e-10	1.25647614735461e-07	8.92744742287782e-08	1.68052548211955e-07	0.999988804390271	2.51205147707929e-06	1.99242469189666e-07	2.81065731909223e-08	1.07045110434354e-06	9.4500275630341e-08	5.29817269155881e-06	2.94354761827006e-07	8.72531045583461e-08	2.62053579588136e-07	4.66696337544328e-07	8.72531087460975e-08	9.40281172913252e-08	1.41525655642698e-07	1.76720180064009e-07
MAGIC.697	4.95126919062649e-10	3.97330075463918e-07	2.28467246697477e-07	7.12185571121973e-07	0.00115563655209124	5.15127549324298e-05	8.87699425290518e-07	1.0765774385655e-07	2.11763129109147e-06	2.01857245347365e-07	0.998770831375641	1.27740467463842e-05	2.28614738341206e-07	7.39857524314789e-07	2.30034408880503e-06	2.25824877213807e-07	1.92677710145987e-07	5.4467697087882e-07	3.59950951634188e-07
MAGIC.698	1.8606983663773e-10	1.02446148503695e-07	1.03516387964859e-07	5.50751397805608e-07	1.39437081334427e-07	1.38509121961974e-07	1.37219076162533e-07	7.93881434743664e-08	1.39287258382342e-07	1.10367081993596e-07	1.38439256160407e-07	9.31977258354725e-08	1.02773279336735e-07	1.02715863894741e-07	1.37658608588411e-07	1.02773279339234e-07	1.10570236617223e-07	0.999997617857519	9.29064628338147e-08
